ASSETID;PRICE;UNITPRICE;CONSTRUCTEDAREA;ROOMNUMBER;BATHNUMBER;HASTERRACE;HASLIFT;HASAIRCONDITIONING;HASPARKINGSPACE;ISPARKINGSPACEINCLUDEDINPRICE;PARKINGSPACEPRICE;HASNORTHORIENTATION;HASSOUTHORIENTATION;HASEASTORIENTATION;HASWESTORIENTATION;HASBOXROOM;HASWARDROBE;HASSWIMMINGPOOL;HASDOORMAN;HASGARDEN;ISDUPLEX;ISSTUDIO;ISINTOPFLOOR;CONSTRUCTIONYEAR;FLOORCLEAN;CADCONSTRUCTIONYEAR;CADMAXBUILDINGFLOOR;CADDWELLINGCOUNT;CADASTRALQUALITYID;BUILTTYPEID_1;BUILTTYPEID_2;BUILTTYPEID_3;DISTANCE_TO_CITY_CENTER;DISTANCE_TO_METRO;DISTANCE_TO_CASTELLANA;alq_mediana_eur_m2_barrio;dist_centro_educativo_m;dist_parque_m;dist_espacio_deporte_m;dist_centro_medico_m;delitos_per_10k_barrio;indice_vulnerabilidad
A2481921343418748879;781000.0;4594.11764705882;170;4;2;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;0;0;0;;4;2016;6;53;3;0;0;1;8.620652191069299;0.32982311047050145;3.5393947207232004;11.169636027802577;196.7;361.8;71.1;505.2;29.54;0.006
A2482462666852737328;447000.0;5022.47191011236;89;4;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1980;2;1980;4;21;6;0;0;1;0.9667859050414955;0.27121640816929216;1.3384268749453407;12.03529528409501;226.8;488.3;196.6;384.1;363.73;0.0086
A2482470807380585220;767000.0;4511.76470588235;170;6;3;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1965;3;1965;7;28;5;0;1;0;2.1248068288524373;0.4997884301656846;1.8764158930127055;13.496693019008978;31.9;158.8;237.7;150.0;124.21;0.0063
A2482670068778670302;767000.0;4214.28571428571;182;3;2;0;1;1;1;1;1;0;0;1;0;1;1;0;1;0;0;0;0;2011;4;2011;9;19;4;0;0;1;5.22510690322789;0.4456507415224897;0.21751949970764695;13.510373162817435;245.0;219.4;587.4;701.1;53.15;0.0055
A2483091932483419255;171000.0;2758.06451612903;62;1;1;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;2007;0;2007;3;4;6;0;0;1;5.18287138659288;0.6287481399639028;1.3109700171785301;10.819559510247089;138.7;791.1;188.9;220.7;86.97;0.0088
A24833072569458058;2518000.0;8682.75862068966;290;4;4;0;1;0;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;;5;1954;6;13;2;0;1;0;2.272459296046864;0.2812620870657825;0.29977093877033595;14.135447439227704;283.9;619.7;1058.5;468.9;108.94;0.0058
A2483483636251580761;310000.0;2540.98360655738;122;3;2;0;1;1;0;0;1;0;1;0;1;1;1;0;1;1;0;0;0;;0;2018;7;48;4;0;0;1;8.00052566193172;0.34313550605206156;6.713522972571594;9.029156558930636;92.0;769.3;372.5;395.9;66.12;0.0073
A2483915304736803548;257000.0;3893.93939393939;66;2;1;1;1;1;0;0;35001;0;0;1;0;0;1;0;0;0;0;0;1;2017;4;2017;6;9;6;0;0;1;2.8838623160868906;0.4711778225075978;3.5413431012144865;9.044642752029505;237.1;522.3;280.4;455.6;84.62;0.0094
A2483976938774112367;91000.0;1400.0;65;3;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;6;1960;5;21;6;0;1;0;3.4838302920907465;0.4433643453627491;1.6570627980041557;8.119214802878085;289.9;206.5;43.1;623.9;178.36;0.01
A2484575169312502990;75000.0;1875.0;40;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1;1965;5;21;7;0;0;1;8.294647654199734;0.33715102510038214;7.212345413707655;8.163294571650434;173.2;220.5;319.2;214.8;99.0;0.008
A2485547090566079627;162000.0;2250.0;72;3;1;1;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;;2;1965;5;11;7;0;0;1;7.507178302646699;0.34491764910086475;2.2278515159635;8.789274844684254;297.2;302.5;232.5;364.3;43.31;0.0074
A2485718688784779206;576000.0;1920.0;300;3;2;1;1;0;1;1;1;0;1;0;0;1;1;0;1;1;1;0;0;;1;1880;4;12;1;0;0;1;0.05586250201457536;0.370044956879032;0.8704971231512181;12.512303709352325;501.2;722.8;454.7;339.6;1395.23;0.0079
A2485908917144566167;490000.0;4900.0;100;3;1;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;1901;3;1901;7;20;2;0;0;1;1.110500222008063;0.21212335502979873;0.0653173333865606;12.702402548219725;30.4;270.5;248.2;163.2;449.72;0.0078
A2485979892403581158;345000.0;3876.40449438202;89;3;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1920;2;1920;5;17;5;0;0;1;0.8425127340962938;0.19643690001118147;1.45637635760693;12.550271901965226;80.1;284.8;100.8;305.0;224.26;0.0078
A2486028674906391242;163000.0;1481.81818181818;110;4;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1983;3;1983;4;9;6;0;0;1;5.25445750766904;0.46136560865751103;2.415192609884482;8.56653878786978;195.0;726.3;80.7;471.6;79.14;0.0101
A2486330371305522405;951000.0;6096.15384615385;156;4;2;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;;6;1940;8;19;4;0;0;1;2.26294300925889;0.11958717039072679;1.3089584596959332;12.574727176577554;20.0;714.2;607.8;70.8;62.07;0.0061
A2486707391549720475;587000.0;5385.32110091743;109;2;2;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1880;1;1880;5;9;5;0;0;1;0.7003175065850644;0.2480651818129759;0.26313115611730764;12.702402548219725;149.7;350.8;183.1;284.0;449.72;0.0078
A2486917101103038143;410000.0;8723.40425531915;47;1;1;1;1;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;;4;1900;6;12;5;0;0;1;0.7535236762456297;0.0999763144130105;0.5529340745928117;13.411748537722705;146.4;497.4;193.5;307.9;294.93;0.0075
A2487011242112731051;279000.0;3487.5;80;4;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;;1;1976;7;29;4;0;1;0;1.2529451802001055;0.11885846277628352;0.6669041462644348;12.03529528409501;162.9;751.7;201.6;271.4;363.73;0.0086
A2487237217172277575;239000.0;2655.55555555556;90;3;1;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;;2;1978;3;12;5;0;0;1;12.238147376601667;0.6297774693620217;9.072865816328012;10.077031716178748;68.1;269.2;351.5;220.5;68.6;0.0075
