propertyCode,precio_anunciado,barrio_code,distrito_code,barrio_rescatado,sin_barrio,planta_imputada,ascensor_desde_descripcion,sin_descripcion,fuera_de_rango,CONSTRUCTEDAREA,ROOMNUMBER,BATHNUMBER,precio_estimado_2018,indice_venta,precio_estimado,factor_renta_mensual,renta_mensual_estimada,tipologia_casa,superficie_fuera_de_dominio,a_reformar,ocupada,fuera_de_dominio,distrito,alquiler_distrito_eur_m2_2026,anunciado / estimado
112068294,390000.0,065,06,False,False,False,False,False,False,55.0,2,2,146609.17,1.7497591043844554,256530.73327454668,0.002978418922071256,764.0559900777242,False,False,False,False,False,Tetuán,17.333396740317067,1.5202856789194557
111947635,598000.0,076,07,False,False,False,False,False,False,72.0,3,2,402208.78,1.6853880807988142,677877.8859113676,0.002278740199336892,1544.7075888677407,False,False,False,False,False,Chamberí,19.980022301161203,0.8821647857652468
111763805,3750000.0,074,07,False,False,False,False,False,False,314.0,5,5,2.4780868e+06,1.6853880807988142,4176537.871635471,0.002278740199336892,9517.244742148692,False,False,False,False,False,Chamberí,19.980022301161203,0.8978728591132241
111916174,2650000.0,031,03,False,False,False,False,False,False,160.0,3,2,614778.44,1.7929648066474984,1102276.1023232387,0.0021651669060346315,2386.61173806312,False,False,False,False,False,Retiro,17.253540940727106,2.4041163501727594
111823157,820000.0,016,01,False,False,False,False,False,False,87.0,2,1,368043.28,1.558745921449614,573685.9635653707,0.0025264030793100585,1449.3619849085105,False,False,False,False,False,Centro,18.93916135071505,1.4293534304096012
111709983,1750000.0,016,01,False,False,False,False,False,False,213.0,2,2,923285.4,1.558745921449614,1439167.3126153273,0.0025264030793100585,3635.9167302337446,False,False,False,False,False,Centro,18.93916135071505,1.2159809249834974
108655961,4990000.0,046,04,False,False,False,False,False,True,347.0,4,4,2.3232185e+06,1.8766123722225168,4359780.580476237,0.0019512838033895418,8507.169233015537,False,False,False,False,False,Salamanca,19.77461679945292,1.1445530131369412
111990475,1049000.0,076,07,False,False,False,False,False,False,197.0,2,2,852490.06,1.6853880807988142,1436776.590336936,0.002278740199336892,3274.0405738669697,False,False,False,False,False,Chamberí,19.980022301161203,0.7301065503538032
111575808,980000.0,014,01,False,False,False,False,False,False,102.0,2,2,601015.5,1.558745921449614,936830.4593530005,0.0025264030793100585,2366.8113573008773,False,False,False,False,False,Centro,18.93916135071505,1.0460804195850053
112028865,1380000.0,062,06,False,False,False,False,False,False,195.0,4,2,845231.8,1.7497591043844554,1478952.05923725,0.002978418922071256,4404.938798068474,False,False,False,False,False,Tetuán,17.333396740317067,0.9330931258932875
111863614,3790000.0,046,04,False,False,False,False,False,True,316.0,3,4,1.9862996e+06,1.8766123722225168,3727514.4512159456,0.0019512838033895418,7273.438575558131,False,False,False,False,False,Salamanca,19.77461679945292,1.016763328379229
112131030,718000.0,034,03,False,False,False,False,False,False,68.0,2,2,437295.28,1.7929648066474984,784055.0493942697,0.0021651669060346315,1697.6100454578211,False,False,False,False,False,Retiro,17.253540940727106,0.9157520260276351
112460793,1100000.0,013,01,False,False,False,False,False,False,100.0,2,1,486628.12,1.558745921449614,758529.6051064229,0.0025264030793100585,1916.3515300887095,False,False,False,False,False,Centro,18.93916135071505,1.4501741165997974
111286795,730000.0,012,01,False,False,False,False,False,False,104.0,3,1,388334.7,1.558745921449614,605315.1102980354,0.0025264030793100585,1529.2699586098645,False,False,False,False,False,Centro,18.93916135071505,1.2059834416500428
112072551,798000.0,033,03,False,False,False,False,False,False,140.0,3,2,535104.1,1.7929648066474984,959422.8640169038,0.0021651669060346315,2077.3106340623644,False,False,False,False,False,Retiro,17.253540940727106,0.8317500342434411
111615552,815000.0,014,01,False,False,False,False,False,False,127.0,2,2,791254.4,1.558745921449614,1233364.5298604134,0.0025264030793100585,3115.975946151151,False,False,False,False,False,Centro,18.93916135071505,0.6607940963668203
111818511,1265000.0,055,05,False,False,False,False,False,False,175.0,3,3,805684.8,1.6700715368729793,1345551.273047093,0.0023384882833218804,3146.5558866294673,False,False,False,False,False,Chamartín,18.388855162033455,0.9401351143872212
110296213,795000.0,033,03,False,False,False,False,False,False,165.0,4,3,748459.7,1.7929648066474984,1341961.8788818845,0.0021651669060346315,2905.571449315111,False,False,False,False,False,Retiro,17.253540940727106,0.5924162321677794
112193181,685000.0,052,05,False,False,False,False,False,False,81.0,3,1,364315.4,1.6700715368729793,608432.7904224413,0.0023384882833218804,1422.8129515917162,False,False,False,False,False,Chamartín,18.388855162033455,1.1258433318894554
110890120,994900.0,013,01,False,False,False,False,False,False,151.0,3,2,690351.7,1.558745921449614,1076082.8772564835,0.0025264030793100585,2718.6190946936076,False,False,False,False,False,Centro,18.93916135071505,0.9245570401942809
111710090,900000.0,013,01,False,False,False,False,False,False,134.0,2,2,,1.558745921449614,,0.0025264030793100585,,False,False,True,False,True,Centro,18.93916135071505,
111843793,1100000.0,035,03,False,False,False,False,False,False,98.0,2,1,509573.53,1.7929648066474984,913647.4079303392,0.0021651669060346315,1978.1991314350935,False,False,False,False,False,Retiro,17.253540940727106,1.2039655456274978
111159590,1700000.0,014,01,False,False,False,False,False,False,169.0,3,2,842923.9,1.558745921449614,1313904.1522487542,0.0025264030793100585,3319.4514961595246,False,False,False,False,False,Centro,18.93916135071505,1.2938538911612698
111410527,750000.0,076,07,False,False,False,False,False,False,102.0,2,2,637788.2,1.6853880807988142,1074920.6092867793,0.002278740199336892,2449.464803477489,False,False,False,False,False,Chamberí,19.980022301161203,0.697725946940056
112459090,1825000.0,046,04,False,False,False,False,False,True,174.0,3,3,940820.5,1.8766123722225168,1765555.3903405743,0.0019512838033895418,3445.099637158663,False,False,False,False,False,Salamanca,19.77461679945292,1.0336690709250187
112197142,2300000.0,041,04,False,False,False,False,False,True,140.0,3,3,1.1379805e+06,1.8766123722225168,2135548.2856479655,0.0019512838033895418,4167.060781141177,False,False,False,False,False,Salamanca,19.77461679945292,1.0770067881195844
112157818,1900000.0,075,07,False,False,False,False,False,False,171.0,3,2,848271.25,1.6853880807988142,1429666.254034311,0.002278740199336892,3257.837964703374,False,False,False,False,False,Chamberí,19.980022301161203,1.3289814980513637
111337040,1660000.0,013,01,False,False,False,False,False,False,210.0,3,4,,1.558745921449614,,0.0025264030793100585,,False,False,False,True,True,Centro,18.93916135071505,
111982933,615000.0,166,16,False,False,False,False,False,False,118.0,4,2,321792.2,1.6317102565250337,525071.6128133767,0.0027028857740617703,1419.208592636946,False,False,False,False,False,Hortaleza,14.589315759435864,1.1712688040870838
109790862,1160000.0,015,01,False,False,False,False,False,False,149.0,4,3,656085.5,1.558745921449614,1022670.5972472307,0.0025264030793100585,2583.6781460052603,False,False,False,False,False,Centro,18.93916135071505,1.1342850797924817
111607709,1600000.0,087,08,False,False,False,False,False,False,208.0,4,4,830029.75,1.7429699856269538,1446716.941427444,0.002544812508122545,3681.623368257351,False,False,False,False,False,Fuencarral-El Pardo,14.689461217858332,1.1059523492006078
111444684,699000.0,166,16,False,False,False,False,False,True,195.0,4,2,697918.7,1.6317102565250337,1138801.08061424,0.0027028857740617703,3078.0492402784002,False,False,False,False,False,Hortaleza,14.589315759435864,0.6138034217731664
111015621,749000.0,014,01,False,False,False,False,False,False,65.0,1,2,398771.38,1.558745921449614,621583.2543721045,0.0025264030793100585,1570.3698478932522,False,False,False,False,False,Centro,18.93916135071505,1.2049874167807273
111639608,2980000.0,096,09,False,False,True,True,False,True,552.0,5,4,,1.656751140660718,,0.002672415723312596,,True,True,False,False,True,Moncloa-Aravaca,16.62527833062531,
112105570,975000.0,166,16,False,False,False,False,False,False,184.0,3,2,611919.94,1.6317102565250337,998476.0381909076,0.0027028857740617703,2698.766679367761,False,False,False,False,False,Hortaleza,14.589315759435864,0.976488130618094
111782683,8000000.0,013,01,False,False,True,True,False,False,410.0,4,5,,1.558745921449614,,0.0025264030793100585,,True,True,False,False,True,Centro,18.93916135071505,
112065097,670000.0,044,04,False,False,False,False,False,False,73.0,2,2,378073.0,1.8766123722225168,709496.4694032836,0.0019512838033895418,1384.4289693086907,False,False,False,False,False,Salamanca,19.77461679945292,0.9443316899991036
112104059,1650000.0,046,04,False,False,False,False,False,True,144.0,3,3,857214.44,1.8766123722225168,1608659.2190602652,0.0019512838033895418,3138.9506793255646,False,False,False,False,False,Salamanca,19.77461679945292,1.0256989053056775
112098926,795000.0,075,07,False,False,False,False,False,False,75.0,2,2,454694.75,1.6853880807988142,766337.1120517966,0.002278740199336892,1746.2831834761691,False,False,False,False,False,Chamberí,19.980022301161203,1.03740245317294
112265922,1800000.0,076,07,False,False,False,False,False,False,323.0,7,3,,1.6853880807988142,,0.002278740199336892,,False,False,True,False,True,Chamberí,19.980022301161203,
111248084,2390000.0,163,16,False,False,True,True,False,False,396.0,4,5,,1.6317102565250337,,0.0027028857740617703,,True,True,False,False,True,Hortaleza,14.589315759435864,
102957019,1650000.0,073,07,False,False,False,False,False,False,174.0,4,2,1.080433e+06,1.6853880807988142,1820948.900301705,0.002278740199336892,4149.469460055802,False,False,False,False,False,Chamberí,19.980022301161203,0.9061209788625143
111044361,2700000.0,162,16,False,False,True,True,False,False,366.0,5,5,,1.6317102565250337,,0.0027028857740617703,,True,False,False,False,True,Hortaleza,14.589315759435864,
111995649,1860000.0,074,07,False,False,False,False,False,False,206.0,4,3,1.3124308e+06,1.6853880807988142,2211955.1429238482,0.002278740199336892,5040.471103310553,False,False,False,False,False,Chamberí,19.980022301161203,0.8408850450472426
111740826,3790000.0,046,04,False,False,False,False,False,True,316.0,3,4,2.0102424e+06,1.8766123722225168,3772445.712090976,0.0019512838033895418,7361.112217169448,False,False,False,False,False,Salamanca,19.77461679945292,1.0046532910606933
111900542,870000.0,166,16,False,False,False,False,False,False,141.0,3,2,565444.06,1.6317102565250337,922640.8762724322,0.0027028857740617703,2493.792899044643,False,False,False,False,False,Hortaleza,14.589315759435864,0.9429454323711443
111823434,625000.0,015,01,False,False,False,False,False,False,56.0,2,2,401651.1,1.558745921449614,626072.004228589,0.0025264030793100585,1581.7102393529271,False,False,False,False,False,Centro,18.93916135071505,0.9982877301311215
112022260,2180000.0,042,04,False,False,False,False,False,False,220.0,3,2,1.0465517e+06,1.8766123722225168,1963971.844932853,0.0019512838033895418,3832.2664513305526,False,False,False,False,False,Salamanca,19.77461679945292,1.109995545824402
111692236,1150000.0,087,08,False,False,True,False,False,False,209.0,5,2,583056.7,1.7429699856269538,1016250.3062315743,0.002544812508122545,2586.1664906814767,False,False,False,False,False,Fuencarral-El Pardo,14.689461217858332,1.131610975119301
112010675,1550000.0,013,01,False,False,False,False,False,False,158.0,3,3,1.00198644e+06,1.558745921449614,1561842.2728009536,0.0025264030793100585,3945.8431274009495,False,False,False,False,False,Centro,18.93916135071505,0.9924177536956302
111154408,795000.0,014,01,False,False,False,False,False,False,74.0,2,2,717103.6,1.558745921449614,1117782.3507254834,0.0025264030793100585,2823.968772871297,False,False,False,False,False,Centro,18.93916135071505,0.7112296946574749
109654166,1780000.0,014,01,False,False,False,False,False,False,145.0,3,3,744180.7,1.558745921449614,1159988.6114621947,0.0025264030793100585,2930.5987999626877,False,False,False,False,False,Centro,18.93916135071505,1.5344978238676545
111695128,780000.0,044,04,False,False,False,False,False,False,110.0,3,2,373503.75,1.8766123722225168,700921.7583215059,0.0019512838033895418,1367.6972744560733,False,False,False,False,False,Salamanca,19.77461679945292,1.1128203551104798
112525934,2750000.0,074,07,False,False,False,False,False,False,184.0,3,3,1.3876911e+06,1.6853880807988142,2338798.0819052975,0.002278740199336892,5329.513207369619,False,False,False,False,False,Chamberí,19.980022301161203,1.1758176224258392
110651756,2100000.0,051,05,False,False,False,False,False,False,199.0,5,3,1.0349973e+06,1.6700715368729793,1728519.5523462782,0.0023384882833218804,4042.122720654553,False,False,False,False,False,Chamartín,18.388855162033455,1.2149124938445026
109989531,2800000.0,035,03,False,False,False,False,False,False,220.0,3,3,1.3105398e+06,1.7929648066474984,2349751.649462611,0.0021651669060346315,5087.604508816733,False,False,False,False,False,Retiro,17.253540940727106,1.1916152928929153
110768776,4350000.0,051,05,False,False,False,False,False,False,400.0,6,3,,1.6700715368729793,,0.0023384882833218804,,False,True,False,False,True,Chamartín,18.388855162033455,
111640409,750000.0,014,01,False,False,False,False,False,False,54.0,1,1,423123.8,1.558745921449614,659542.5170025862,0.0025264030793100585,1666.2702458912404,False,False,False,False,False,Centro,18.93916135071505,1.1371518600628125
111907332,849000.0,034,03,False,False,False,False,False,False,116.0,6,2,613536.8,1.7929648066474984,1100049.9123951849,0.0021651669060346315,2381.79166530435,False,False,False,False,False,Retiro,17.253540940727106,0.7717831622307361
111525326,1280000.0,071,07,False,False,False,False,False,False,163.0,3,2,709292.7,1.6853880807988142,1195433.4413102581,0.002278740199336892,2724.0822383453246,False,False,False,False,False,Chamberí,19.980022301161203,1.0707413359601623
111770550,2990000.0,015,01,False,False,False,False,False,False,256.0,4,4,1.3593345e+06,1.558745921449614,2118857.10776075,0.0025264030793100585,5353.087121664764,False,False,False,False,False,Centro,18.93916135071505,1.411138103201254
111676406,1350000.0,054,05,False,False,False,False,False,False,160.0,3,2,800913.6,1.6700715368729793,1337583.048606259,0.0023384882833218804,3127.922287135698,False,False,False,False,False,Chamartín,18.388855162033455,1.0092831255649353
112252512,895000.0,166,16,False,False,False,False,False,False,147.0,2,2,538647.7,1.6317102565250337,878916.9563472412,0.0027028857740617703,2375.612137892628,False,False,False,False,False,Hortaleza,14.589315759435864,1.0182987067624678
111346016,1325000.0,096,09,False,False,False,False,False,True,241.0,4,3,1.0374551e+06,1.656751140660718,1718804.9617280578,0.002672415723312596,4593.3614050297665,False,False,False,False,False,Moncloa-Aravaca,16.62527833062531,0.7708844397725424
112107011,890000.0,011,01,False,False,False,False,False,False,108.0,2,2,537100.1,1.558745921449614,837202.6292538279,0.0025264030793100585,2115.111300553348,False,False,False,False,False,Centro,18.93916135071505,1.0630640288280375
111075938,560000.0,034,03,False,False,False,False,False,False,54.0,2,1,351719.94,1.7929648066474984,630621.4697337577,0.0021651669060346315,1365.400736502452,False,False,False,False,False,Retiro,17.253540940727106,0.8880128997771463
112433024,880000.0,159,15,False,False,False,False,False,False,143.0,3,2,495565.3,1.7410339116420641,862796.0144959969,0.002871857299515261,2477.8270322230037,False,False,False,False,False,Ciudad Lineal,14.266652704537027,1.0199398064142111
112449015,2990000.0,036,03,False,False,True,True,False,False,405.0,5,6,,1.7929648066474984,,0.0021651669060346315,,True,True,False,False,True,Retiro,17.253540940727106,
112182839,1250000.0,041,04,False,False,False,False,False,True,85.0,2,2,465335.03,1.8766123722225168,873253.4768723014,0.0019512838033895418,1703.9653656745256,False,False,False,False,False,Salamanca,19.77461679945292,1.4314285978878403
112501658,1495000.0,042,04,False,False,False,False,False,False,104.0,3,2,600436.4,1.8766123722225168,1126786.3300574387,0.0019512838033895418,2198.6799157218225,False,False,False,False,False,Salamanca,19.77461679945292,1.326782159243795
111849901,1050000.0,084,08,False,False,False,False,False,True,190.0,4,2,551395.1,1.7429699856269538,961065.1530960224,0.002544812508122545,2445.7306227194663,False,False,False,False,False,Fuencarral-El Pardo,14.689461217858332,1.092537791654893
111403743,1155000.0,075,07,False,False,False,False,False,False,147.0,4,3,789839.25,1.6853880807988142,1331185.6576970748,0.002278740199336892,3033.426270975044,False,False,False,False,False,Chamberí,19.980022301161203,0.8676475691588561
111757443,1275000.0,161,16,False,False,True,True,False,False,368.0,5,5,,1.6317102565250337,,0.0027028857740617703,,True,True,False,False,True,Hortaleza,14.589315759435864,
108552765,1150000.0,161,16,False,False,True,True,False,False,220.0,5,4,,1.6317102565250337,,0.0027028857740617703,,True,False,False,False,True,Hortaleza,14.589315759435864,
112204733,1395000.0,166,16,False,False,False,False,False,False,167.0,4,3,729899.0,1.6317102565250337,1190983.6845273655,0.0027028857740617703,3219.0928580486875,False,False,False,False,False,Hortaleza,14.589315759435864,1.1713006803729618
112410468,845000.0,072,07,False,False,False,False,False,False,73.0,2,2,505397.78,1.6853880807988142,851791.3965809164,0.002278740199336892,1941.011296838247,False,False,False,False,False,Chamberí,19.980022301161203,0.9920269251272354
110497113,4350000.0,051,05,False,False,False,False,False,False,400.0,6,3,,1.6700715368729793,,0.0023384882833218804,,False,True,False,False,True,Chamartín,18.388855162033455,
112049331,720000.0,012,01,False,False,False,False,False,False,112.0,2,2,409908.56,1.558745921449614,638943.2999641491,0.0025264030793100585,1614.2283205339568,False,False,False,False,False,Centro,18.93916135071505,1.126860552478442
111860821,3000000.0,074,07,False,False,False,False,False,False,258.0,3,2,1.8012654e+06,1.6853880807988142,3035831.1933806064,0.002278740199336892,6917.870578757278,False,False,False,False,False,Chamberí,19.980022301161203,0.9881972378903235
111610678,625000.0,015,01,False,False,False,False,False,False,53.0,1,1,287406.5,1.558745921449614,447993.7096731085,0.0025264030793100585,1131.8126876296776,False,False,False,False,False,Centro,18.93916135071505,1.3951088743099747
111861484,5000000.0,096,09,False,False,True,True,False,True,1700.0,4,6,,1.656751140660718,,0.002672415723312596,,True,True,False,False,True,Moncloa-Aravaca,16.62527833062531,
112477429,980000.0,056,05,False,False,False,False,False,False,146.0,3,2,724363.25,1.6700715368729793,1209738.446181806,0.0023384882833218804,2828.959182280171,False,False,False,False,False,Chamartín,18.388855162033455,0.8100924651052384
111564872,5600000.0,046,04,False,False,False,False,False,True,420.0,4,5,,1.8766123722225168,,0.0019512838033895418,,False,True,False,False,True,Salamanca,19.77461679945292,
111841154,5950000.0,046,04,False,False,False,False,False,True,348.0,4,4,2.4977158e+06,1.8766123722225168,4687244.278745042,0.0019512838033895418,9146.143843645496,False,False,False,False,False,Salamanca,19.77461679945292,1.2694025841539982
111654435,590000.0,012,01,False,False,False,False,False,False,85.0,2,1,,1.558745921449614,,0.0025264030793100585,,False,False,True,False,True,Centro,18.93916135071505,
111893260,1250000.0,013,01,False,False,False,False,False,False,122.0,3,1,,1.558745921449614,,0.0025264030793100585,,False,False,True,False,True,Centro,18.93916135071505,
112489329,849000.0,043,04,False,False,False,False,False,False,83.0,2,2,379251.7,1.8766123722225168,711708.4089487676,0.0019512838033895418,1388.7450911178705,False,False,False,False,False,Salamanca,19.77461679945292,1.192904269958001
110922966,1149000.0,011,01,False,False,False,False,False,False,125.0,2,2,589178.44,1.558745921449614,918379.4864591813,0.0025264030793100585,2320.1967625656657,False,False,False,False,False,Centro,18.93916135071505,1.251116795334767
111878936,3095000.0,074,07,False,False,False,False,False,False,219.0,3,4,1.8258139e+06,1.6853880807988142,3077204.942682096,0.002278740199336892,7012.150604487869,False,False,False,False,False,Chamberí,19.980022301161203,1.0057828638811408
111836566,9000000.0,046,04,False,False,False,False,False,True,390.0,4,4,,1.8766123722225168,,0.0019512838033895418,,False,True,False,False,True,Salamanca,19.77461679945292,
112174849,1390000.0,034,03,False,False,False,False,False,False,126.0,3,2,637709.0,1.7929648066474984,1143389.7938823695,0.0021651669060346315,2475.629742411865,False,False,False,False,False,Retiro,17.253540940727106,1.2156834068636102
109723839,485000.0,016,01,False,False,False,False,False,False,65.0,0,1,,1.558745921449614,,0.0025264030793100585,,False,False,True,False,True,Centro,18.93916135071505,
111240390,2690000.0,015,01,False,False,False,False,False,False,253.0,3,4,1.3100086e+06,1.558745921449614,2041970.6012825668,0.0025264030793100585,5158.840814940889,False,False,False,False,False,Centro,18.93916135071505,1.3173549111384877
111720215,698000.0,051,05,False,False,True,False,False,False,73.0,3,1,436506.06,1.6700715368729793,728996.3506537478,0.0023384882833218804,1704.7494245881983,False,False,False,False,False,Chamartín,18.388855162033455,0.95748078762541
111260071,875000.0,075,07,False,False,False,False,False,False,102.0,2,2,562405.56,1.6853880807988142,947871.6316124526,0.002278740199336892,2159.9531907663454,False,False,False,False,False,Chamberí,19.980022301161203,0.9231207800907719
112007043,925000.0,053,05,False,False,False,False,False,False,154.0,3,2,564918.0,1.6700715368729793,943453.4724672097,0.0023384882833218804,2206.254891223912,False,False,False,False,False,Chamartín,18.388855162033455,0.9804405060707951
111979825,2250000.0,076,07,False,False,False,False,False,False,235.0,3,4,1.3755258e+06,1.6853880807988142,2318294.7038818495,0.002278740199336892,5282.791335645387,False,False,False,False,False,Chamberí,19.980022301161203,0.9705409740325533
111795630,800000.0,092,09,False,False,False,False,False,False,72.0,3,2,,1.656751140660718,,0.002672415723312596,,False,False,True,False,True,Moncloa-Aravaca,16.62527833062531,
111896546,1290000.0,014,01,False,False,False,False,False,False,112.0,2,2,825659.06,1.558745921449614,1286992.696179787,0.0025264030793100585,3251.4623106781683,False,False,False,False,False,Centro,18.93916135071505,1.0023366906658753
112373540,1900000.0,044,04,False,False,False,False,False,False,240.0,5,3,771942.25,1.8766123722225168,1448636.376991287,0.0019512838033895418,2826.7006994240046,False,False,False,False,False,Salamanca,19.77461679945292,1.3115782746986946
111808290,997000.0,015,01,False,False,False,False,False,False,127.0,3,3,619628.0,1.558745921449614,965842.6178159814,0.0025264030793100585,2440.107763779183,False,False,False,False,False,Centro,18.93916135071505,1.0322592745539365
111697140,849000.0,013,01,False,False,False,False,False,False,136.0,3,4,1.0102449e+06,1.558745921449614,1574715.078571625,0.0025264030793100585,3978.3650235393343,False,False,False,False,False,Centro,18.93916135071505,0.53914515175031
111956684,750000.0,051,05,False,False,False,False,False,False,116.0,2,1,633811.7,1.6700715368729793,1058510.8590311815,0.0023384882833218804,2475.3152416133967,False,False,False,False,False,Chamartín,18.388855162033455,0.7085425658140617
111644837,625000.0,014,01,False,False,False,False,False,False,100.0,3,1,425678.94,1.558745921449614,663525.3076751302,0.0025264030793100585,1676.332380510603,False,False,False,False,False,Centro,18.93916135071505,0.9419384502301567
111662528,3300000.0,055,05,False,False,False,False,False,False,491.0,6,4,,1.6700715368729793,,0.0023384882833218804,,False,True,True,False,True,Chamartín,18.388855162033455,
108753202,1400000.0,042,04,False,False,False,False,False,False,99.0,2,2,658096.44,1.8766123722225168,1234991.9167280623,0.0019512838033895418,2409.819724428474,False,False,False,False,False,Salamanca,19.77461679945292,1.1336106585289265
112311364,2080000.0,041,04,False,False,False,False,False,True,143.0,3,4,1.0084756e+06,1.8766123722225168,1892517.8349598353,0.0019512838033895418,3692.8393989829683,False,False,False,False,False,Salamanca,19.77461679945292,1.0990649396147665
112486926,1347000.0,042,04,False,False,False,False,False,False,116.0,2,2,704561.4,1.8766123722225168,1322188.5933151082,0.0019512838033895418,2579.9651871621722,False,False,False,False,False,Salamanca,19.77461679945292,1.0187654066979073
111473921,1427000.0,045,04,False,False,False,False,False,False,115.0,3,2,617235.9,1.8766123722225168,1158312.479604591,0.0019512838033895418,2260.196380716417,False,False,False,False,False,Salamanca,19.77461679945292,1.231964625372188
112398895,1390000.0,073,07,False,False,True,False,False,False,153.0,3,2,,1.6853880807988142,,0.002278740199336892,,False,False,True,False,True,Chamberí,19.980022301161203,
109666899,3995000.0,162,16,False,False,True,True,False,False,890.0,6,7,,1.6317102565250337,,0.0027028857740617703,,True,True,False,False,True,Hortaleza,14.589315759435864,
112374451,310000.0,015,01,False,False,False,False,False,False,55.0,1,2,343449.5,1.558745921449614,535350.5073489092,0.0025264030793100585,1352.5111702764862,False,False,False,False,False,Centro,18.93916135071505,0.5790598789849669
111785823,7900000.0,035,03,True,False,False,False,False,False,383.0,4,5,,1.7929648066474984,,0.0021651669060346315,,False,True,False,False,True,Retiro,17.253540940727106,
109790265,900000.0,045,04,False,False,False,False,False,False,83.0,2,3,524844.9,1.8766123722225168,984930.3859225803,0.0019512838033895418,1921.8787095169416,False,False,False,False,False,Salamanca,19.77461679945292,0.9137701637227627
111854996,1389000.0,043,04,False,False,False,False,False,False,118.0,3,2,506763.66,1.8766123722225168,950998.9471114685,0.0019512838033895418,1855.668842539116,False,False,False,False,False,Salamanca,19.77461679945292,1.4605694403962284
111633480,1850000.0,097,09,False,False,True,True,False,False,355.0,5,6,,1.656751140660718,,0.002672415723312596,,True,False,False,False,True,Moncloa-Aravaca,16.62527833062531,
112424449,2390000.0,041,04,False,False,False,False,False,True,171.0,3,4,1.6076281e+06,1.8766123722225168,3016894.829307887,0.0019512838033895418,5886.818016958136,False,False,False,False,False,Salamanca,19.77461679945292,0.7922052756967652
112084242,560000.0,012,01,False,False,False,False,False,False,90.0,2,2,386381.22,1.558745921449614,602270.1488512936,0.0025264030793100585,1521.5771586344354,False,False,False,False,False,Centro,18.93916135071505,0.9298153014358835
111790170,959000.0,045,04,False,False,False,False,False,False,71.0,2,2,431592.25,1.8766123722225168,809931.3561053535,0.0019512838033895418,1580.4059370257035,False,False,False,False,False,Salamanca,19.77461679945292,1.1840509603325644
111894161,1799000.0,073,07,False,False,False,False,False,False,184.0,4,3,1.0639909e+06,1.6853880807988142,1793237.538803701,0.002278740199336892,4086.3224666319434,False,False,False,False,False,Chamberí,19.980022301161203,1.003213439977474
111759916,1750000.0,062,06,False,False,False,False,False,False,245.0,5,2,1.1363938e+06,1.7497591043844554,1988415.3102280926,0.002978418922071256,5922.333784919538,False,False,False,False,False,Tetuán,17.333396740317067,0.8800978301656992
111844848,829000.0,045,04,False,False,False,False,False,False,54.0,2,1,315496.84,1.8766123722225168,592065.2803784042,0.0019512838033895418,1155.287392151668,False,False,False,False,False,Salamanca,19.77461679945292,1.4001834383366725
111198744,845000.0,043,04,False,False,False,False,False,False,105.0,3,2,516021.0,1.8766123722225168,968371.3929266353,0.0019512838033895418,1889.5674146835133,False,False,False,False,False,Salamanca,19.77461679945292,0.8725990938726728
111520482,699000.0,014,01,False,False,False,False,False,False,66.0,2,1,358136.75,1.558745921449614,558244.19838372,0.0025264030793100585,1410.3498618036053,False,False,False,False,False,Centro,18.93916135071505,1.2521401960357297
111602043,840000.0,042,04,False,False,False,False,False,False,98.0,2,2,560574.2,1.8766123722225168,1051980.455811085,0.0019512838033895418,2052.7124249065178,False,False,False,False,False,Salamanca,19.77461679945292,0.7984939219734397
112417841,3150000.0,042,04,False,False,False,False,False,False,242.0,5,5,1.1846752e+06,1.8766123722225168,2223176.231215803,0.0019512838033895418,4338.047772051999,False,False,False,False,False,Salamanca,19.77461679945292,1.4168917226491482
111432778,890000.0,052,05,False,False,False,False,False,False,208.0,4,2,717980.9,1.6700715368729793,1199079.4233566565,0.0023384882833218804,2804.033182291898,False,False,False,False,False,Chamartín,18.388855162033455,0.7422360709923356
110496352,765000.0,061,06,False,False,False,False,False,False,162.0,4,2,542245.3,1.7497591043844554,948798.6723566691,0.002978418922071256,2825.9199189831893,False,False,False,False,False,Tetuán,17.333396740317067,0.8062827471078331
112428016,999900.0,011,01,False,False,False,False,False,False,142.0,4,3,642461.25,1.558745921449614,1001433.8531269208,0.0025264030793100585,2530.0255702651893,False,False,False,False,False,Centro,18.93916135071505,0.9984683430441947
112210901,675000.0,011,01,True,False,False,False,False,False,185.0,4,3,912768.94,1.558745921449614,1422774.8585540226,0.0025264030793100585,3594.5027838158157,False,False,False,False,False,Centro,18.93916135071505,0.4744250265189588
112049822,649000.0,034,03,False,False,False,False,False,False,66.0,2,1,424419.5,1.7929648066474984,760969.2267549279,0.0021651669060346315,1647.6253862805331,False,False,False,False,False,Retiro,17.253540940727106,0.8528597178201164
111124023,650000.0,045,04,False,False,False,False,False,False,60.0,1,1,384780.2,1.8766123722225168,722083.2604485998,0.0019512838033895418,1408.9893708120649,False,False,False,False,False,Salamanca,19.77461679945292,0.9001732010740457
111377255,640000.0,166,16,False,False,False,False,False,True,100.0,2,1,356095.34,1.6317102565250337,581044.4246976825,0.0027028857740617703,1570.4967096132716,False,False,False,False,False,Hortaleza,14.589315759435864,1.1014648326296086
112098816,1230000.0,035,03,False,False,False,False,False,False,130.0,3,3,729784.9,1.7929648066474984,1308478.5972986438,0.0021651669060346315,2833.074556125639,False,False,False,False,False,Retiro,17.253540940727106,0.9400230179838914
