Día de creación;Hora de creación;Distrito;Barrio;Origen;Incidentes;Descripción tipo de apertura
2026-03-01;14;FUENCARRAL - EL PARDO;PEÑAGRANDE;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;14;MORATALAZ;ARGÜELLES;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;14;PUENTE DE VALLECAS;GOYA;112;3;ACTUACION DE SAMUR / SUMMA
2026-03-01;14;PUENTE DE VALLECAS;MOSCARDO;112;2;ACTUACION DE SAMUR / SUMMA
2026-03-01;14;SALAMANCA;ORCASITAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;14;CENTRO;SANTA EUGENIA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;14;FUENCARRAL - EL PARDO;CASTILLA;CISEM;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;15;FUENCARRAL - EL PARDO;LEGAZPI;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;15;SALAMANCA;PALACIO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;15;PUENTE DE VALLECAS;UNIVERSIDAD;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;15;RETIRO;TRAFALGAR;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;15;VILLA DE VALLECAS;QUINTANA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;15;CENTRO;VENTAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;15;LATINA;CANILLAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;15;PUENTE DE VALLECAS;AGUILAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;15;MORATALAZ;ENTREVIAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;15;CIUDAD LINEAL;GUINDALERA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;15;VICÁLVARO;LISTA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;15;VICÁLVARO;ENSANCHE DE VALLECAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;16;VICÁLVARO;TRAFALGAR;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;16;SAN BLAS - CANILLEJAS;LOS CARMENES;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;16;USERA;ENTREVIAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;16;CENTRO;IBIZA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;16;PUENTE DE VALLECAS;ARCOS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;17;CHAMARTÍN;CHOPERA;112;2;ACTUACION DE SAMUR / SUMMA
2026-03-01;17;CIUDAD LINEAL;JUSTICIA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;17;CIUDAD LINEAL;NUEVA ESPAÑA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;17;SAN BLAS - CANILLEJAS;LOS CARMENES;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;17;VICÁLVARO;PUERTA DEL ANGEL;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;17;CIUDAD LINEAL;CIUDAD UNIVERSITARIA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;17;LATINA;GOYA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;17;LATINA;AMPOSTA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;17;PUENTE DE VALLECAS;CASCO HISTORICO DE VICALVARO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;17;SAN BLAS - CANILLEJAS;LOS ROSALES;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;17;SAN BLAS - CANILLEJAS;IBIZA;CISEM;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;17;CARABANCHEL;GOYA;RADIO;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;18;CARABANCHEL;TRAFALGAR;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;18;CHAMBERÍ;PILAR;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;18;CHAMBERÍ;VALDEFUENTES;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;18;PUENTE DE VALLECAS;ALUCHE;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;18;PUENTE DE VALLECAS;MARROQUINA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;18;FUENCARRAL - EL PARDO;PALOMERAS BAJAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;18;PUENTE DE VALLECAS;SAN DIEGO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;18;PUENTE DE VALLECAS;PACIFICO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;18;VILLAVERDE;GUINDALERA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;18;VILLAVERDE;LISTA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;18;CARABANCHEL;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;19;CARABANCHEL;ABRANTES;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;19;USERA;PILAR;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;19;CHAMARTÍN;VALVERDE;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;19;USERA;ARGÜELLES;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;19;VILLAVERDE;PALOMERAS BAJAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;19;VILLAVERDE;NIÑO JESUS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;19;VILLA DE VALLECAS;CASCO HISTORICO DE VALLECAS;112;2;ACTUACION DE SAMUR / SUMMA
2026-03-01;19;VILLAVERDE;LOS ROSALES;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;20;VILLAVERDE;UNIVERSIDAD;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;20;MONCLOA - ARAVACA;ALUCHE;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;20;VILLAVERDE;CUATRO VIENTOS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;20;CENTRO;VALDEZARZA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;20;CENTRO;MEDIA LEGUA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;20;CIUDAD LINEAL;PAVONES;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;20;LATINA;EL CAÑAVERAL;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;21;LATINA;EMBAJADORES;112;2;ACTUACION DE SAMUR / SUMMA
2026-03-01;21;CHAMBERÍ;COSTILLARES;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;21;VICÁLVARO;EL GOLOSO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;21;BARAJAS;VALDEFUENTES;112;2;ACTUACION DE SAMUR / SUMMA
2026-03-01;21;CHAMARTÍN;LUCERO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;21;MONCLOA - ARAVACA;GUINDALERA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;21;MONCLOA - ARAVACA;ROSAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;21;CIUDAD LINEAL;BELLAS VISTAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;21;FUENCARRAL - EL PARDO;MOSCARDO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;21;MONCLOA - ARAVACA;BUTARQUE;112;2;ACTUACION DE SAMUR / SUMMA
2026-03-01;22;CIUDAD LINEAL;SAN ISIDRO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;22;CHAMBERÍ;EMBAJADORES;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;22;CHAMARTÍN;UNIVERSIDAD;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;22;PUENTE DE VALLECAS;NUEVA ESPAÑA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;22;MORATALAZ;ARAPILES;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;22;TETUÁN;PUEBLO NUEVO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;22;MONCLOA - ARAVACA;GOYA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;22;MONCLOA - ARAVACA;AMPOSTA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;22;TETUÁN;CASTILLEJOS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;22;TETUÁN;CASCO HISTORICO DE VICALVARO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;22;CHAMBERÍ;PUEBLO NUEVO;CISEM;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;23;CHAMARTÍN;PUEBLO NUEVO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;23;PUENTE DE VALLECAS;AGUILAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;23;CARABANCHEL;PALOMERAS BAJAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;23;ARGANZUELA;SIMANCAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-01;00;BARAJAS;PALACIO;092;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-03-01;01;CENTRO;VISTA ALEGRE;092;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-03-01;01;PUENTE DE VALLECAS;EMBAJADORES;092;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-03-01;01;SAN BLAS - CANILLEJAS;RIOS ROSAS;092;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-03-01;02;SAN BLAS - CANILLEJAS;ROSAS;092;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-03-01;02;BARAJAS;ENTREVIAS;RADIO;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-03-01;03;BARAJAS;VENTAS;092;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-03-01;03;BARAJAS;LA PAZ;092;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-03-01;03;VILLAVERDE;PORTAZGO;092;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-03-01;03;VILLAVERDE;MOSCARDO;092;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-03-01;03;CARABANCHEL;BUTARQUE;092;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-03-01;04;CARABANCHEL;UNIVERSIDAD;092;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-03-01;05;CENTRO;SAN ISIDRO;092;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-03-01;12;CENTRO;CIUDAD JARDIN;092;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-03-01;14;VILLAVERDE;ZOFIO;092;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-03-01;14;PUENTE DE VALLECAS;LOS ROSALES;092;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-03-01;16;PUENTE DE VALLECAS;SOL;092;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-03-01;22;SALAMANCA;SAN CRISTOBAL;092;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-03-01;00;CENTRO;CIUDAD UNIVERSITARIA;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-01;01;FUENCARRAL - EL PARDO;ANGELES;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-01;01;FUENCARRAL - EL PARDO;VALVERDE;RADIO;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-01;05;CARABANCHEL;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-01;06;CARABANCHEL;COLINA;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-01;07;USERA;CORTES;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-01;07;FUENCARRAL - EL PARDO;PUEBLO NUEVO;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-01;08;MONCLOA - ARAVACA;CUATRO VIENTOS;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-01;08;CARABANCHEL;GAZTAMBIDE;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-01;08;VICÁLVARO;VALVERDE;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-01;10;HORTALEZA;AEROPUERTO;EXTERNO;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-01;10;CARABANCHEL;PROSPERIDAD;RADIO;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-01;11;CARABANCHEL;ESTRELLA;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-01;12;TETUÁN;PROSPERIDAD;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-01;13;TETUÁN;EL CAÑAVERAL;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-01;14;MONCLOA - ARAVACA;ARAPILES;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-01;15;CENTRO;QUINTANA;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-01;16;CENTRO;CIUDAD UNIVERSITARIA;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-01;16;CHAMBERÍ;COSTILLARES;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-01;16;CHAMBERÍ;CIUDAD UNIVERSITARIA;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-01;16;CHAMBERÍ;ENTREVIAS;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-01;17;CHAMBERÍ;PEÑAGRANDE;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-01;17;CHAMBERÍ;CASA DE CAMPO;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-01;18;CHAMBERÍ;RIOS ROSAS;112;3;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-01;18;CARABANCHEL;VALLEHERMOSO;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-01;19;CARABANCHEL;NUEVA ESPAÑA;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-01;20;CHAMBERÍ;PINAR DEL REY;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-01;21;CIUDAD LINEAL;DELICIAS;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-01;21;CIUDAD LINEAL;VALDEACEDERAS;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-01;23;PUENTE DE VALLECAS;AEROPUERTO;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-01;23;PUENTE DE VALLECAS;ARGÜELLES;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-01;00;CHAMBERÍ;MOSCARDO;112;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;02;TETUÁN;VALDEACEDERAS;092;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;03;TETUÁN;SOL;112;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;07;LATINA;PALOMERAS BAJAS;112;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;08;LATINA;ARAPILES;092;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;09;MORATALAZ;PUERTA BONITA;092;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;09;MORATALAZ;PACIFICO;092;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;09;SAN BLAS - CANILLEJAS;LOS ROSALES;112;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;10;SAN BLAS - CANILLEJAS;EMBAJADORES;092;2;ANOMALIAS EN VIA PUBLICA
2026-03-01;10;PUENTE DE VALLECAS;PALOMERAS BAJAS;092;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;10;CHAMBERÍ;ARCOS;092;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;10;CHAMBERÍ;ARCOS;112;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;11;VILLAVERDE;CORRALEJOS;092;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;11;VILLAVERDE;PACIFICO;092;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;11;CHAMBERÍ;CASTILLEJOS;092;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;11;CHAMBERÍ;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;092;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;12;CIUDAD LINEAL;PUERTA BONITA;092;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;12;CHAMBERÍ;PALACIO;092;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;13;CHAMBERÍ;CASA DE CAMPO;092;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;13;LATINA;PALOMERAS SURESTE;092;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;14;HORTALEZA;PINAR DEL REY;092;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;16;HORTALEZA;PALACIO;092;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;16;CHAMARTÍN;GAZTAMBIDE;092;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;17;CARABANCHEL;LA PAZ;092;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;17;CARABANCHEL;PALACIO;RADIO;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;18;VILLAVERDE;PILAR;092;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;19;VILLAVERDE;VISTA ALEGRE;092;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;19;CARABANCHEL;UNIVERSIDAD;092;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;19;CARABANCHEL;LA PAZ;092;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;19;CIUDAD LINEAL;VALDEFUENTES;092;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;19;CIUDAD LINEAL;ALMENARA;092;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;20;PUENTE DE VALLECAS;SAN ISIDRO;092;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;20;PUENTE DE VALLECAS;SOL;092;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;20;VICÁLVARO;#null;092;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;22;VICÁLVARO;RIOS ROSAS;092;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;23;CIUDAD LINEAL;CASTILLA;092;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;23;SAN BLAS - CANILLEJAS;VALLEHERMOSO;092;1;ANOMALIAS EN VIA PUBLICA
2026-03-01;10;SAN BLAS - CANILLEJAS;SOL;092;1;ATROPELLOS
2026-03-01;21;VILLA DE VALLECAS;MOSCARDO;112;1;ATROPELLOS
2026-03-01;00;FUENCARRAL - EL PARDO;ABRANTES;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;00;FUENCARRAL - EL PARDO;PALACIO;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;00;SAN BLAS - CANILLEJAS;SAN JUAN BAUTISTA;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;00;SAN BLAS - CANILLEJAS;VALVERDE;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;00;CHAMARTÍN;ALUCHE;092;2;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;00;CHAMARTÍN;PALOMERAS BAJAS;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;00;CIUDAD LINEAL;LISTA;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;00;CIUDAD LINEAL;CUATRO CAMINOS;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;01;MORATALAZ;AGUILAS;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;01;MORATALAZ;FONTARRON;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;01;CIUDAD LINEAL;NUMANCIA;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;01;CIUDAD LINEAL;ARCOS;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;01;CHAMARTÍN;ANGELES;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;02;CHAMARTÍN;VALLEHERMOSO;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;02;CENTRO;LUCERO;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;02;CENTRO;VINATEROS;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;02;PUENTE DE VALLECAS;ANGELES;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;04;PUENTE DE VALLECAS;NUEVA ESPAÑA;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;06;FUENCARRAL - EL PARDO;GAZTAMBIDE;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;07;FUENCARRAL - EL PARDO;GAZTAMBIDE;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;10;CHAMBERÍ;TRAFALGAR;RADIO;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;11;CHAMBERÍ;OPAÑEL;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;11;SALAMANCA;PINAR DEL REY;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;12;SALAMANCA;OPAÑEL;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;13;CHAMARTÍN;VISTA ALEGRE;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;13;CHAMARTÍN;MOSCARDO;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;14;ARGANZUELA;SAN DIEGO;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;15;ARGANZUELA;PROSPERIDAD;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;15;RETIRO;ALMENARA;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;15;RETIRO;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;16;SALAMANCA;ABRANTES;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;17;CIUDAD LINEAL;ENTREVIAS;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;17;CIUDAD LINEAL;ROSAS;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;17;MONCLOA - ARAVACA;CASCO HISTORICO DE VICALVARO;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;17;MONCLOA - ARAVACA;VALVERDE;112;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;18;PUENTE DE VALLECAS;EMBAJADORES;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;18;PUENTE DE VALLECAS;VISTA ALEGRE;RADIO;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;19;SAN BLAS - CANILLEJAS;VISTA ALEGRE;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;19;SAN BLAS - CANILLEJAS;PUEBLO NUEVO;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;19;CHAMBERÍ;ARCOS;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;19;CHAMBERÍ;CANILLEJAS;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;19;LATINA;LOS ROSALES;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;20;LATINA;CASCO HISTORICO DE VALLECAS;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;21;SALAMANCA;LEGAZPI;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;21;SALAMANCA;AGUILAS;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;21;VILLAVERDE;AMPOSTA;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;22;VILLAVERDE;PUEBLO NUEVO;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;22;ARGANZUELA;SAN PASCUAL;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;23;ARGANZUELA;ANGELES;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-03-01;03;CHAMBERÍ;HISPANOAMERICA;112;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-03-01;05;CHAMBERÍ;ALUCHE;092;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-03-01;06;CARABANCHEL;MEDIA LEGUA;092;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-03-01;07;CARABANCHEL;AMPOSTA;092;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-03-01;07;TETUÁN;REJAS;112;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-03-01;11;TETUÁN;PALACIO;092;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-03-01;11;SALAMANCA;PALOMERAS SURESTE;112;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-03-01;11;SALAMANCA;SOL;RADIO;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-03-01;12;CHAMARTÍN;LEGAZPI;112;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-03-01;12;CHAMARTÍN;PROSPERIDAD;112;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-03-01;13;CARABANCHEL;ALMENDRALES;112;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-03-01;14;CARABANCHEL;DELICIAS;112;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-03-01;16;CHAMBERÍ;GOYA;092;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-03-01;17;CHAMBERÍ;PILAR;092;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-03-01;17;CENTRO;RECOLETOS;092;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-03-01;18;CENTRO;OPAÑEL;112;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
