Día de creación;Hora de creación;Distrito;Barrio;Origen;Incidentes;Descripción tipo de apertura
2026-01-28;13;SAN BLAS - CANILLEJAS;ARCOS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;13;SAN BLAS - CANILLEJAS;SIMANCAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;13;VICALVARO;CASCO HISTORICO DE VICALVARO;RADIO;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;13;VILLA DE VALLECAS;CASCO HISTORICO DE VALLECAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;13;VILLA DE VALLECAS;SANTA EUGENIA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;13;BARAJAS;ALAMEDA DE OSUNA;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-01-28;13;CARABANCHEL;PUERTA BONITA;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-01-28;13;CENTRO;PALACIO;RADIO;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-01-28;13;CIUDAD LINEAL;LA CONCEPCION;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-01-28;13;CIUDAD LINEAL;PUEBLO NUEVO;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-01-28;13;CENTRO;JUSTICIA;092;1;INFORMACION AL CIUDADANO
2026-01-28;13;CHAMARTIN;HISPANOAMERICA;092;1;INFORMACION AL CIUDADANO
2026-01-28;13;SALAMANCA;GUINDALERA;092;5;INFORMACION AL CIUDADANO
2026-01-28;13;CIUDAD LINEAL;PUEBLO NUEVO;092;1;NOTA INFORMATIVA
2026-01-28;13;SALAMANCA;GUINDALERA;092;3;NOTA INFORMATIVA
2026-01-28;13;SALAMANCA;GUINDALERA;092;2;LLAMADA ERRONEA
2026-01-28;13;CHAMARTIN;HISPANOAMERICA;092;1;SEGURIDAD: COLABRACION CON OTROS CUERPOS O SERVICIOS
2026-01-28;13;FUENCARRAL - EL PARDO;LA PAZ;112;1;ROBOS CON FUERZA
2026-01-28;13;SALAMANCA;CASTELLANA;112;1;ROBOS CON FUERZA
2026-01-28;13;LATINA;ALUCHE;112;1;REYERTAS / AGRESIONES
2026-01-28;13;TETUAN;BERRUGUETE;112;1;REYERTAS / AGRESIONES
2026-01-28;13;TETUAN;CUATRO CAMINOS;112;1;ACCIDENTES LABORALES
2026-01-28;13;LATINA;ALUCHE;112;1;ACTUACION DE BOMBEROS
2026-01-28;13;LATINA;CUATRO VIENTOS;112;1;ACTUACION DE BOMBEROS
2026-01-28;13;MORATALAZ;MARROQUINA;112;1;ACTUACION DE BOMBEROS
2026-01-28;13;SAN BLAS - CANILLEJAS;SIMANCAS;112;1;ACTUACION DE BOMBEROS
2026-01-28;13;TETUAN;BELLAS VISTAS;092;1;ACTUACION DE BOMBEROS
2026-01-28;13;TETUAN;BELLAS VISTAS;112;1;ACTUACION DE BOMBEROS
2026-01-28;13;ARGANZUELA;PALOS DE LA FRONTERA;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;13;CARABANCHEL;SAN ISIDRO;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;13;CENTRO;UNIVERSIDAD;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;13;CHAMBERI;GAZTAMBIDE;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;13;CHAMBERI;GAZTAMBIDE;CISEM;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;13;CIUDAD LINEAL;PUEBLO NUEVO;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;13;FUENCARRAL - EL PARDO;VALVERDE;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;13;HORTALEZA;PINAR DEL REY;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;13;MONCLOA - ARAVACA;CIUDAD UNIVERSITARIA;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;13;MORATALAZ;PAVONES;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;13;PUENTE DE VALLECAS;ENTREVIAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;13;SALAMANCA;FUENTE DEL BERRO;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;13;TETUAN;CUATRO CAMINOS;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;13;TETUAN;VALDEACEDERAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;13;USERA;MOSCARDO;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;13;VILLAVERDE;ANGELES;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;13;VILLAVERDE;BUTARQUE;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;13;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;13;CENTRO;EMBAJADORES;112;1;GRANDES SUCESOS
2026-01-28;13;ARGANZUELA;PALOS DE LA FRONTERA;112;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-01-28;13;LATINA;ALUCHE;112;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-01-28;13;RETIRO;ADELFAS;112;1;ATROPELLOS
2026-01-28;13;CARABANCHEL;VISTA ALEGRE;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-01-28;13;CHAMARTIN;EL VISO;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-01-28;13;VILLAVERDE;ANGELES;RADIO;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-01-28;13;FUENCARRAL - EL PARDO;PILAR;092;1;DELITOS CONTRA LA SEGURIDAD VIAL
2026-01-28;13;PUENTE DE VALLECAS;SAN DIEGO;092;1;RUIDOS MOLESTOS
2026-01-28;13;SALAMANCA;GOYA;092;1;RUIDOS MOLESTOS
2026-01-28;13;CHAMARTIN;EL VISO;092;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-01-28;13;CIUDAD LINEAL;COSTILLARES;092;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-01-28;13;VILLAVERDE;LOS ROSALES;092;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-01-28;13;CARABANCHEL;SAN ISIDRO;092;1;NORMAS DE CONVIVENCIA
2026-01-28;13;PUENTE DE VALLECAS;PALOMERAS SURESTE;RADIO;1;NORMAS DE CONVIVENCIA
2026-01-28;13;BARAJAS;TIMON;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-28;13;SAN BLAS - CANILLEJAS;ROSAS;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-28;13;USERA;ORCASUR;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-28;13;BARAJAS;ALAMEDA DE OSUNA;112;1;ANOMALIAS EN VIA PUBLICA
2026-01-28;13;CENTRO;JUSTICIA;092;1;ANOMALIAS EN VIA PUBLICA
2026-01-28;13;HORTALEZA;CANILLAS;112;1;ANOMALIAS EN VIA PUBLICA
2026-01-28;13;LATINA;PUERTA DEL ANGEL;092;1;ANOMALIAS EN VIA PUBLICA
2026-01-28;13;SAN BLAS - CANILLEJAS;REJAS;112;1;ANOMALIAS EN VIA PUBLICA
2026-01-28;13;ARGANZUELA;IMPERIAL;092;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-01-28;13;CENTRO;EMBAJADORES;112;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-01-28;13;CHAMARTIN;PROSPERIDAD;112;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-01-28;13;SALAMANCA;GUINDALERA;112;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-01-28;13;SAN BLAS - CANILLEJAS;ARCOS;112;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-01-28;13;VICALVARO;CASCO HISTORICO DE VICALVARO;092;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-01-28;14;ARGANZUELA;PALOS DE LA FRONTERA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;14;CARABANCHEL;ABRANTES;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;14;CARABANCHEL;OPAÑEL;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;14;CARABANCHEL;VISTA ALEGRE;092;3;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;14;FUENCARRAL - EL PARDO;PEÑAGRANDE;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;14;FUENCARRAL - EL PARDO;PILAR;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;14;FUENCARRAL - EL PARDO;VALVERDE;092;2;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;14;HORTALEZA;PIOVERA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;14;HORTALEZA;VALDEFUENTES;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;14;LATINA;ALUCHE;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;14;LATINA;LUCERO;092;2;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;14;MORATALAZ;FONTARRON;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;14;MORATALAZ;MEDIA LEGUA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;14;PUENTE DE VALLECAS;ENTREVIAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;14;SALAMANCA;LISTA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;14;SAN BLAS - CANILLEJAS;EL SALVADOR;092;2;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;14;VILLAVERDE;LOS ROSALES;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;14;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;14;ARGANZUELA;LEGAZPI;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-01-28;14;ARGANZUELA;LEGAZPI;RADIO;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-01-28;14;CHAMARTIN;CASTILLA;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-01-28;14;CHAMARTIN;CASTILLA;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-01-28;14;CHAMARTIN;NUEVA ESPAÑA;RADIO;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-01-28;14;CIUDAD LINEAL;COSTILLARES;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-01-28;14;FUENCARRAL - EL PARDO;EL GOLOSO;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-01-28;14;FUENCARRAL - EL PARDO;LA PAZ;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-01-28;14;FUENCARRAL - EL PARDO;LA PAZ;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-01-28;14;RETIRO;ADELFAS;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-01-28;14;RETIRO;ESTRELLA;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-01-28;14;SAN BLAS - CANILLEJAS;SIMANCAS;092;2;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-01-28;14;SAN BLAS - CANILLEJAS;SIMANCAS;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-01-28;14;ARGANZUELA;LEGAZPI;112;1;SEG.VIAL: COLABORACION EN MATERIA DE TRAFICO Y MOVILIDAD
2026-01-28;14;SALAMANCA;RECOLETOS;112;1;SEG.VIAL: COLABORACION EN MATERIA DE TRAFICO Y MOVILIDAD
2026-01-28;14;CHAMARTIN;EL VISO;092;1;INFORMACION AL CIUDADANO
2026-01-28;14;SALAMANCA;GUINDALERA;092;6;INFORMACION AL CIUDADANO
2026-01-28;14;TETUAN;CUATRO CAMINOS;092;1;INFORMACION AL CIUDADANO
2026-01-28;14;CIUDAD LINEAL;PUEBLO NUEVO;092;1;INFORMADO SERVICIO EXTERNO
2026-01-28;14;SALAMANCA;GUINDALERA;092;1;LLAMADA ERRONEA
2026-01-28;14;USERA;SAN FERMIN;CISEM;1;SERVICIOS ESPECIALES DIVERSOS
2026-01-28;14;CIUDAD LINEAL;SAN JUAN BAUTISTA;112;1;HURTOS
2026-01-28;14;CARABANCHEL;OPAÑEL;112;1;OTROS DELITOS...
2026-01-28;14;TETUAN;VALDEACEDERAS;112;1;OTROS DELITOS...
2026-01-28;14;CARABANCHEL;VISTA ALEGRE;112;1;ROBOS CON FUERZA
2026-01-28;14;CIUDAD LINEAL;SAN JUAN BAUTISTA;112;1;ROBOS CON FUERZA
2026-01-28;14;PUENTE DE VALLECAS;NUMANCIA;112;1;ROBOS CON FUERZA
2026-01-28;14;SALAMANCA;RECOLETOS;092;1;ROBOS CON FUERZA
2026-01-28;14;SAN BLAS - CANILLEJAS;ROSAS;EXTERNO;1;ROBOS CON FUERZA
2026-01-28;14;VILLA DE VALLECAS;CASCO HISTORICO DE VALLECAS;112;1;ROBOS CON FUERZA
2026-01-28;14;HORTALEZA;PINAR DEL REY;112;1;ACCIDENTES LABORALES
2026-01-28;14;BARAJAS;CASCO HISTORICO DE BARAJAS;CISEVI;1;ACTUACION DE BOMBEROS
2026-01-28;14;CARABANCHEL;BUENAVISTA;092;1;ACTUACION DE BOMBEROS
2026-01-28;14;CARABANCHEL;BUENAVISTA;112;1;ACTUACION DE BOMBEROS
2026-01-28;14;CIUDAD LINEAL;VENTAS;112;2;ACTUACION DE BOMBEROS
2026-01-28;14;FUENCARRAL - EL PARDO;EL GOLOSO;112;1;ACTUACION DE BOMBEROS
2026-01-28;14;FUENCARRAL - EL PARDO;VALVERDE;092;1;ACTUACION DE BOMBEROS
2026-01-28;14;LATINA;LUCERO;112;1;ACTUACION DE BOMBEROS
2026-01-28;14;PUENTE DE VALLECAS;ENTREVIAS;112;1;ACTUACION DE BOMBEROS
2026-01-28;14;USERA;ZOFIO;112;1;ACTUACION DE BOMBEROS
2026-01-28;14;VILLA DE VALLECAS;ENSANCHE DE VALLECAS;112;1;ACTUACION DE BOMBEROS
2026-01-28;14;BARAJAS;AEROPUERTO;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;14;CENTRO;JUSTICIA;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;14;CIUDAD LINEAL;PUEBLO NUEVO;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;14;CIUDAD LINEAL;QUINTANA;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;14;HORTALEZA;PALOMAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;14;MONCLOA - ARAVACA;CASA DE CAMPO;RADIO;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;14;SALAMANCA;CASTELLANA;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;14;VICALVARO;CASCO HISTORICO DE VICALVARO;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;14;CIUDAD LINEAL;QUINTANA;112;1;GRANDES SUCESOS
2026-01-28;14;LATINA;PUERTA DEL ANGEL;112;1;GRANDES SUCESOS
2026-01-28;14;SAN BLAS - CANILLEJAS;ARCOS;112;1;GRANDES SUCESOS
2026-01-28;14;VILLA DE VALLECAS;CASCO HISTORICO DE VALLECAS;112;1;GRANDES SUCESOS
2026-01-28;14;ARGANZUELA;CHOPERA;092;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-01-28;14;CENTRO;EMBAJADORES;112;1;ATROPELLOS
2026-01-28;14;USERA;MOSCARDO;092;1;ACCIDENTE DE TRAFICO CON HERIDOS-VICTIMAS
2026-01-28;14;#null;#null;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-01-28;14;CARABANCHEL;PUERTA BONITA;092;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-01-28;14;CENTRO;SOL;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-01-28;14;FUENCARRAL - EL PARDO;MIRASIERRA;092;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-01-28;14;FUENCARRAL - EL PARDO;MIRASIERRA;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-01-28;14;USERA;MOSCARDO;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-01-28;14;PUENTE DE VALLECAS;ENTREVIAS;092;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-01-28;14;PUENTE DE VALLECAS;PALOMERAS SURESTE;092;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-01-28;14;CARABANCHEL;BUENAVISTA;092;1;NORMAS DE CONVIVENCIA
2026-01-28;14;CARABANCHEL;BUENAVISTA;112;1;NORMAS DE CONVIVENCIA
2026-01-28;14;CENTRO;EMBAJADORES;092;1;NORMAS DE CONVIVENCIA
2026-01-28;14;RETIRO;IBIZA;092;1;NORMAS DE CONVIVENCIA
2026-01-28;14;ARGANZUELA;CHOPERA;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-28;14;CENTRO;EMBAJADORES;092;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-28;14;CENTRO;JUSTICIA;092;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-28;14;CHAMARTIN;CIUDAD JARDIN;092;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-28;14;CHAMARTIN;HISPANOAMERICA;092;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-28;14;TETUAN;VALDEACEDERAS;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-28;14;CARABANCHEL;BUENAVISTA;092;2;ANOMALIAS EN VIA PUBLICA
2026-01-28;14;RETIRO;PACIFICO;092;1;ANOMALIAS EN VIA PUBLICA
2026-01-28;14;TETUAN;ALMENARA;092;1;ANOMALIAS EN VIA PUBLICA
2026-01-28;14;CIUDAD LINEAL;PUEBLO NUEVO;092;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-01-28;14;CIUDAD LINEAL;PUEBLO NUEVO;112;2;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-01-28;15;BARAJAS;AEROPUERTO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;15;CARABANCHEL;ABRANTES;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;15;CARABANCHEL;BUENAVISTA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;15;FUENCARRAL - EL PARDO;EL GOLOSO;092;2;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;15;FUENCARRAL - EL PARDO;VALVERDE;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;15;PUENTE DE VALLECAS;NUMANCIA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;15;PUENTE DE VALLECAS;SAN DIEGO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;15;SALAMANCA;FUENTE DEL BERRO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;15;SAN BLAS - CANILLEJAS;REJAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;15;TETUAN;ALMENARA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;15;USERA;ALMENDRALES;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;15;USERA;ORCASUR;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;15;VILLAVERDE;LOS ROSALES;092;2;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;15;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;15;ARGANZUELA;CHOPERA;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-01-28;15;ARGANZUELA;IMPERIAL;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-01-28;15;BARAJAS;CORRALEJOS;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-01-28;15;CENTRO;JUSTICIA;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-01-28;15;CHAMARTIN;PROSPERIDAD;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-01-28;15;PUENTE DE VALLECAS;NUMANCIA;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-01-28;15;SAN BLAS - CANILLEJAS;SIMANCAS;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-01-28;15;CHAMARTIN;CASTILLA;RADIO;1;SEG.VIAL: COLABORACION EN MATERIA DE TRAFICO Y MOVILIDAD
2026-01-28;15;CHAMARTIN;EL VISO;092;1;INFORMACION AL CIUDADANO
2026-01-28;15;SALAMANCA;GUINDALERA;092;5;INFORMACION AL CIUDADANO
2026-01-28;15;MONCLOA - ARAVACA;ARAVACA;092;1;NOTA INFORMATIVA
2026-01-28;15;SALAMANCA;FUENTE DEL BERRO;RADIO;1;NOTA INFORMATIVA
2026-01-28;15;SALAMANCA;GOYA;CISEM;1;SERVICIOS ESPECIALES DIVERSOS
2026-01-28;15;SAN BLAS - CANILLEJAS;ROSAS;CISEM;1;SERVICIOS ESPECIALES DIVERSOS
2026-01-28;15;CENTRO;SOL;092;1;HURTOS
2026-01-28;15;CIUDAD LINEAL;VENTAS;112;1;HURTOS
2026-01-28;15;LATINA;ALUCHE;092;1;HURTOS
2026-01-28;15;PUENTE DE VALLECAS;PALOMERAS BAJAS;112;1;OTROS DELITOS...
2026-01-28;15;VILLA DE VALLECAS;ENSANCHE DE VALLECAS;112;1;FALLECIDOS POR DELITO O CAUSA DESCONOCIDA
2026-01-28;15;CARABANCHEL;VISTA ALEGRE;092;1;REYERTAS / AGRESIONES
2026-01-28;15;CIUDAD LINEAL;PUEBLO NUEVO;112;1;REYERTAS / AGRESIONES
2026-01-28;15;MONCLOA - ARAVACA;VALDEMARIN;112;1;ACCIDENTES LABORALES
2026-01-28;15;ARGANZUELA;PALOS DE LA FRONTERA;112;2;ACTUACION DE BOMBEROS
2026-01-28;15;BARAJAS;CORRALEJOS;112;1;ACTUACION DE BOMBEROS
2026-01-28;15;CIUDAD LINEAL;PUEBLO NUEVO;112;1;ACTUACION DE BOMBEROS
2026-01-28;15;CIUDAD LINEAL;SAN PASCUAL;112;1;ACTUACION DE BOMBEROS
2026-01-28;15;HORTALEZA;PIOVERA;112;1;ACTUACION DE BOMBEROS
2026-01-28;15;ARGANZUELA;LEGAZPI;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;15;CARABANCHEL;ABRANTES;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;15;CARABANCHEL;BUENAVISTA;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;15;CENTRO;UNIVERSIDAD;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;15;CHAMBERI;ARAPILES;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;15;CHAMBERI;VALLEHERMOSO;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;15;FUENCARRAL - EL PARDO;MIRASIERRA;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;15;MONCLOA - ARAVACA;ARAVACA;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;15;PUENTE DE VALLECAS;PORTAZGO;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;15;VICALVARO;CASCO HISTORICO DE VICALVARO;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;15;VILLA DE VALLECAS;CASCO HISTORICO DE VALLECAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;15;VILLAVERDE;ANGELES;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;15;VILLAVERDE;SAN CRISTOBAL;112;1;ACTUACION DE SAMUR / SUMMA
2026-01-28;15;SAN BLAS - CANILLEJAS;ARCOS;112;1;GRANDES SUCESOS
2026-01-28;15;USERA;MOSCARDO;112;1;GRANDES SUCESOS
2026-01-28;15;CARABANCHEL;SAN ISIDRO;112;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-01-28;15;CARABANCHEL;PUERTA BONITA;112;1;INCIDENCIA 112
2026-01-28;15;CARABANCHEL;BUENAVISTA;RADIO;1;ACCIDENTE DE TRAFICO CON HERIDOS-VICTIMAS
2026-01-28;15;CIUDAD LINEAL;COLINA;092;1;ACCIDENTE DE TRAFICO CON HERIDOS-VICTIMAS
2026-01-28;15;CIUDAD LINEAL;COLINA;112;1;ACCIDENTE DE TRAFICO CON HERIDOS-VICTIMAS
2026-01-28;15;CENTRO;SOL;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-01-28;15;CHAMARTIN;PROSPERIDAD;092;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-01-28;15;CHAMBERI;ARAPILES;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-01-28;15;CIUDAD LINEAL;COLINA;092;2;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-01-28;15;SAN BLAS - CANILLEJAS;ARCOS;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-01-28;15;FUENCARRAL - EL PARDO;PILAR;092;1;RUIDOS MOLESTOS
2026-01-28;15;SAN BLAS - CANILLEJAS;SIMANCAS;092;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-01-28;15;BARAJAS;TIMON;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-28;15;CARABANCHEL;VISTA ALEGRE;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-28;15;CENTRO;SOL;112;2;RESOLUCION CONFLICTOS PRIVADOS
2026-01-28;15;USERA;ALMENDRALES;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-01-28;15;CHAMBERI;RIOS ROSAS;092;1;ANOMALIAS EN VIA PUBLICA
2026-01-28;15;LATINA;AGUILAS;092;1;ANOMALIAS EN VIA PUBLICA
2026-01-28;15;SAN BLAS - CANILLEJAS;AMPOSTA;092;1;ANOMALIAS EN VIA PUBLICA
2026-01-28;15;USERA;ALMENDRALES;092;1;ANOMALIAS EN VIA PUBLICA
2026-01-28;15;USERA;PRADOLONGO;112;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-01-28;15;VILLAVERDE;LOS ROSALES;112;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-01-28;16;ARGANZUELA;ACACIAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;16;BARAJAS;AEROPUERTO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;16;BARAJAS;TIMON;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-01-28;16;CARABANCHEL;BUENAVISTA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
